Game Number,Deal Number,Player Number,Team Number,Play Style,Tricks Won,Games Won,Trump in Hand,Bowers in Hand,Suits in Hand,Aces in Hand,Trick 1 Play 1s,Average Rank,Craig Score,Ryan Score,Probability Score,Average Rank Pred,Ryan Pred,Probability Pred,Gradient Pred,Regression Pred,Card 1 Rank,Card 2 Rank,Card 3 Rank,Card 4 Rank,Card 5 Rank
940,1,3,1,STANDARD,1,1,1,0,3,1,0,13.2,0.75,0.321,0.231,1.136,1.605,1.155,0.591,1.0,3,8,14,19,22
940,1,4,2,STANDARD,1,0,2,1,3,0,0,12.2,1,0.363,0.241,1.23,1.815,1.205,1.736,1.0,2,7,14,16,22
940,2,1,1,STANDARD,2,1,2,0,3,2,0,10.0,0.75,0.47,0.372,1.5,2.35,1.86,1.877,2.0,5,7,8,8,22
940,2,2,2,STANDARD,0,0,2,0,4,0,0,12.8,0,0.347,0.262,1.172,1.735,1.31,1.315,1.0,3,4,11,22,24
940,2,3,1,STANDARD,3,1,2,2,3,1,1,10.2,1.75,0.526,0.487,1.471,2.63,2.435,2.23,3.0,1,2,10,17,21
940,2,4,2,STANDARD,0,0,1,0,3,0,0,14.0,0,0.21,0.099,1.071,1.05,0.495,0.098,0.0,6,14,14,17,19
940,3,1,1,STANDARD,1,1,1,0,3,1,0,12.0,0.75,0.313,0.207,1.25,1.565,1.035,0.591,1.0,5,8,14,14,19
940,3,2,2,STANDARD,1,0,2,1,3,0,0,11.2,1,0.391,0.258,1.339,1.955,1.29,1.736,1.0,2,7,11,17,19
940,3,3,1,STANDARD,2,1,2,0,3,1,0,12.4,0.75,0.414,0.304,1.21,2.07,1.52,1.315,2.0,3,6,8,21,24
940,3,4,2,STANDARD,1,0,1,0,3,1,1,12.0,0.75,0.328,0.223,1.25,1.64,1.115,0.591,1.0,4,10,11,13,22
940,4,1,1,STANDARD,2,1,1,0,4,2,1,10.8,0.75,0.335,0.307,1.389,1.675,1.535,1.153,1.0,6,8,8,13,19
940,4,2,2,STANDARD,2,0,2,1,3,0,0,9.2,1,0.466,0.293,1.63,2.33,1.465,1.736,2.0,2,5,11,11,17
940,4,3,1,STANDARD,1,1,2,0,3,0,0,12.8,0,0.339,0.206,1.172,1.695,1.03,1.315,1.0,3,7,14,16,24
940,4,4,2,STANDARD,0,0,0,0,3,0,0,19.6,0,0.028,0.012,0.765,0.14,0.06,0.098,0.0,14,19,21,22,22
940,5,1,1,STANDARD,1,1,1,0,3,0,0,15.6,0,0.203,0.108,0.962,1.015,0.54,0.098,0.0,5,13,17,21,22
940,5,2,2,STANDARD,0,0,1,0,4,2,1,11.6,0.75,0.312,0.29,1.293,1.56,1.45,1.153,1.0,7,8,10,11,22
940,5,3,1,STANDARD,3,1,3,1,2,0,0,9.0,3.25,0.664,0.462,1.667,3.32,2.31,2.849,3.0,2,3,4,17,19
940,5,4,2,STANDARD,1,0,1,1,3,1,0,10.6,1.75,0.431,0.339,1.415,2.155,1.695,1.506,2.0,1,8,11,14,19
940,6,1,1,STANDARD,0,1,2,0,4,0,0,13.2,0,0.255,0.18,1.136,1.275,0.9,1.315,1.0,4,7,16,17,22
940,6,2,2,STANDARD,2,0,2,1,3,1,0,7.6,1.75,0.566,0.442,1.974,2.83,2.21,2.23,2.0,2,3,8,11,14
940,6,3,1,STANDARD,1,1,2,0,3,1,1,10.2,0.75,0.416,0.296,1.471,2.08,1.48,1.315,2.0,5,6,8,13,19
940,6,4,2,STANDARD,2,0,1,1,3,1,0,11.6,1.75,0.382,0.313,1.293,1.91,1.565,1.506,1.0,1,10,11,17,19
940,7,1,1,STANDARD,2,1,2,0,3,1,0,9.0,0.75,0.471,0.329,1.667,2.355,1.645,1.315,2.0,3,5,8,13,16
940,7,2,2,STANDARD,1,0,2,1,4,0,0,12.4,1,0.363,0.304,1.21,1.815,1.52,1.736,1.0,1,7,11,21,22
940,7,3,1,STANDARD,1,1,1,0,4,1,0,14.8,0.75,0.211,0.19,1.014,1.055,0.95,0.591,0.0,6,8,17,19,24
940,7,4,2,STANDARD,1,0,0,0,3,1,1,14.8,0.75,0.127,0.102,1.014,0.635,0.51,0.591,0.0,10,14,14,17,19
940,8,1,1,STANDARD,1,1,1,1,4,1,1,13.2,1.75,0.321,0.31,1.136,1.605,1.55,1.506,1.0,1,10,11,22,22
940,8,2,2,STANDARD,1,0,3,0,2,1,0,8.2,3.0,0.659,0.406,1.829,3.295,2.03,2.427,3.0,3,5,6,8,19
940,8,3,1,STANDARD,2,1,3,1,3,0,0,9.6,2.25,0.51,0.331,1.562,2.55,1.655,2.849,2.0,2,4,7,16,19
940,8,4,2,STANDARD,1,0,0,0,3,1,0,15.2,0.75,0.165,0.132,0.987,0.825,0.66,0.591,0.0,8,13,14,17,24
941,1,1,1,STANDARD,0,1,1,1,3,0,0,14.2,1,0.282,0.183,1.056,1.41,0.915,0.519,1.0,2,11,17,19,22
941,1,2,2,STANDARD,2,0,2,1,3,1,1,10.6,1.75,0.472,0.386,1.415,2.36,1.93,2.23,2.0,1,7,8,16,21
941,1,3,1,STANDARD,3,1,2,0,3,1,0,8.8,0.75,0.467,0.341,1.705,2.335,1.705,1.315,2.0,3,4,10,13,14
941,1,4,2,STANDARD,0,0,1,0,4,1,0,15.2,0.75,0.219,0.196,0.987,1.095,0.98,0.591,1.0,5,8,17,22,24
941,2,1,1,STANDARD,1,1,1,0,4,1,0,9.8,0.75,0.363,0.276,1.531,1.815,1.38,0.591,1.0,3,8,11,11,16
941,2,2,2,STANDARD,2,0,1,1,3,1,0,13.0,1.75,0.317,0.246,1.154,1.585,1.23,1.506,1.0,2,10,14,17,22
941,2,3,1,STANDARD,0,1,0,0,3,0,1,17.8,0,0.061,0.028,0.843,0.305,0.14,0.098,0.0,13,14,19,21,22
941,2,4,2,STANDARD,2,0,3,1,3,0,0,10.6,2.25,0.531,0.387,1.415,2.655,1.935,2.849,2.0,1,5,6,17,24
941,3,1,1,STANDARD,0,1,2,0,3,1,0,10.2,0.75,0.454,0.342,1.471,2.27,1.71,1.315,2.0,3,4,8,17,19
941,3,2,2,STANDARD,2,0,1,1,3,0,0,11.8,1,0.369,0.255,1.271,1.845,1.275,0.519,1.0,1,11,11,17,19
941,3,3,1,STANDARD,3,1,2,1,3,1,0,10.4,1.75,0.459,0.35,1.442,2.295,1.75,2.23,2.0,2,7,8,13,22
941,3,4,2,STANDARD,0,0,1,0,4,1,1,13.0,0.75,0.227,0.185,1.154,1.135,0.925,0.591,0.0,5,10,14,14,22
941,4,1,1,STANDARD,4,1,4,1,2,0,1,6.4,3.25,0.806,0.513,2.344,4.03,2.565,2.849,3.0,2,3,5,6,16
941,4,2,2,STANDARD,1,0,1,0,3,1,0,13.0,0.75,0.277,0.192,1.154,1.385,0.96,0.591,1.0,7,8,14,17,19
941,4,3,1,STANDARD,0,1,0,0,3,1,0,16.2,0.75,0.163,0.135,0.926,0.815,0.675,0.591,0.0,8,11,17,21,24
941,4,4,2,STANDARD,0,0,0,0,3,1,0,15.2,0.75,0.148,0.118,0.987,0.74,0.59,0.591,0.0,10,11,14,19,22
941,5,1,1,STANDARD,0,1,1,0,4,0,0,17.8,0,0.124,0.094,0.843,0.62,0.47,0.098,0.0,5,16,22,22,24
941,5,2,2,STANDARD,0,0,0,0,3,0,1,16.0,0,0.095,0.039,0.938,0.475,0.195,0.098,0.0,11,14,17,17,21
941,5,3,1,STANDARD,5,1,3,1,2,1,0,7.4,4.0,0.754,0.503,2.027,3.77,2.515,3.343,4.0,1,3,6,8,19
941,5,4,2,STANDARD,0,0,1,1,4,2,0,8.8,1.75,0.42,0.382,1.705,2.1,1.91,1.506,2.0,2,8,10,11,13
941,6,1,1,STANDARD,0,1,1,0,4,0,0,16.2,0,0.147,0.107,0.926,0.735,0.535,0.098,0.0,5,13,19,22,22
941,6,2,2,STANDARD,2,0,2,0,3,0,0,12.0,0,0.347,0.202,1.25,1.735,1.01,1.315,1.0,4,7,11,17,21
941,6,3,1,STANDARD,1,1,2,1,3,0,1,9.8,1,0.462,0.337,1.531,2.31,1.685,1.736,2.0,2,3,11,16,17
941,6,4,2,STANDARD,2,0,1,1,3,2,0,9.0,1.75,0.499,0.423,1.667,2.495,2.115,1.506,2.0,1,8,8,14,14
941,7,1,1,STANDARD,0,1,1,0,4,2,0,12.8,0.75,0.271,0.271,1.172,1.355,1.355,1.153,1.0,6,8,10,19,21
941,7,2,2,STANDARD,2,0,2,0,2,1,0,11.2,1.75,0.484,0.275,1.339,2.42,1.375,1.315,2.0,5,7,8,14,22
941,7,3,1,STANDARD,2,1,2,1,3,0,0,13.4,1,0.401,0.311,1.119,2.005,1.555,1.736,2.0,2,3,16,22,24
941,7,4,2,STANDARD,1,0,1,0,3,0,1,12.0,0,0.299,0.153,1.25,1.495,0.765,0.098,0.0,4,11,11,17,17
941,8,1,1,STANDARD,0,1,0,0,2,0,1,18.8,1,0.036,0.013,0.798,0.18,0.065,0.098,0.0,14,17,19,22,22
941,8,2,2,STANDARD,0,0,1,0,3,0,0,16.8,0,0.191,0.105,0.893,0.955,0.525,0.098,0.0,4,16,19,21,24
941,8,3,1,STANDARD,2,1,2,1,3,1,0,8.8,1.75,0.494,0.387,1.705,2.47,1.935,2.23,2.0,1,6,10,13,14
941,8,4,2,STANDARD,3,0,2,1,3,2,0,7.2,1.75,0.579,0.463,2.083,2.895,2.315,2.23,3.0,2,7,8,8,11
941,9,1,1,STANDARD,1,1,2,1,3,0,0,9.8,1,0.436,0.274,1.531,2.18,1.37,1.736,1.0,2,5,11,14,17
941,9,2,2,STANDARD,2,0,1,0,4,3,1,9.4,0.75,0.382,0.375,1.596,1.91,1.875,1.153,2.0,7,8,8,10,14
941,9,3,1,STANDARD,1,1,1,0,3,0,0,15.6,0,0.212,0.11,0.962,1.06,0.55,0.098,0.0,6,11,17,22,22
941,9,4,2,STANDARD,1,0,2,1,3,0,0,13.8,1,0.404,0.301,1.087,2.02,1.505,1.736,2.0,1,4,19,21,24
941,10,1,1,STANDARD,2,1,2,2,4,0,0,13.6,1,0.403,0.404,1.103,2.015,2.02,1.736,2.0,1,2,19,22,24
941,10,2,2,STANDARD,1,0,2,0,3,1,0,10.6,0.75,0.439,0.313,1.415,2.195,1.565,1.315,2.0,3,5,8,16,21
941,10,3,1,STANDARD,1,1,0,0,2,0,1,13.8,1,0.159,0.067,1.087,0.795,0.335,0.098,0.0,11,11,14,14,19
941,10,4,2,STANDARD,1,0,2,0,4,1,0,12.0,0.75,0.309,0.259,1.25,1.545,1.295,1.315,1.0,4,7,10,17,22
941,11,1,1,STANDARD,2,1,1,0,3,1,0,10.8,0.75,0.348,0.23,1.389,1.74,1.15,0.591,1.0,6,8,11,13,16
941,11,2,2,STANDARD,0,0,0,0,2,0,0,17.2,1,0.074,0.033,0.872,0.37,0.165,0.098,0.0,11,17,17,19,22
941,11,3,1,STANDARD,2,1,3,1,3,0,0,10.6,2.25,0.557,0.416,1.415,2.785,2.08,2.849,3.0,1,4,5,21,22
941,11,4,2,STANDARD,1,0,2,1,3,1,1,9.0,1.75,0.475,0.347,1.667,2.375,1.735,2.23,2.0,2,7,8,14,14
942,1,1,1,STANDARD,1,0,2,0,3,0,0,13.2,0,0.331,0.196,1.136,1.655,0.98,1.315,1.0,4,6,13,19,24
942,1,2,2,STANDARD,0,1,0,0,2,2,1,13.0,1.75,0.212,0.201,1.154,1.06,1.005,1.153,1.0,8,10,14,16,17
942,1,3,1,STANDARD,1,0,1,0,3,1,0,12.0,0.75,0.339,0.225,1.25,1.695,1.125,0.591,1.0,5,8,11,14,22
942,1,4,2,STANDARD,3,1,3,2,3,0,0,9.8,2.25,0.651,0.602,1.531,3.255,3.01,2.849,3.0,1,2,3,21,22
942,2,1,1,STANDARD,2,0,2,1,3,2,0,6.6,1.75,0.636,0.521,2.273,3.18,2.605,2.23,4.0,1,5,8,8,11
942,2,2,2,STANDARD,0,1,1,0,2,0,0,14.2,1,0.318,0.112,1.056,1.59,0.56,0.098,0.0,7,11,14,17,22
942,2,3,1,STANDARD,0,0,1,0,4,0,1,13.6,0,0.172,0.11,1.103,0.86,0.55,0.098,0.0,6,13,14,16,19
942,2,4,2,STANDARD,3,1,3,1,2,1,0,8.0,4.0,0.721,0.542,1.875,3.605,2.71,3.343,3.0,2,3,4,10,21
942,3,1,1,STANDARD,2,0,1,0,3,2,0,11.6,0.75,0.373,0.31,1.293,1.865,1.55,1.153,1.0,3,8,10,16,21
942,3,2,2,STANDARD,2,1,3,1,3,0,0,10.4,2.25,0.525,0.368,1.442,2.625,1.84,2.849,2.0,2,4,5,19,22
942,3,3,1,STANDARD,1,0,2,1,4,0,0,12.6,1,0.342,0.288,1.19,1.71,1.44,1.736,1.0,1,7,14,17,24
942,3,4,2,STANDARD,0,1,1,0,4,0,1,13.8,0,0.168,0.108,1.087,0.84,0.54,0.098,0.0,6,13,14,17,19
942,4,1,1,STANDARD,0,0,1,0,4,2,1,11.0,0.75,0.346,0.31,1.364,1.73,1.55,1.153,1.0,4,8,10,11,22
942,4,2,2,STANDARD,1,1,2,0,3,0,0,11.8,0,0.342,0.206,1.271,1.71,1.03,1.315,1.0,3,7,14,16,19
942,4,3,1,STANDARD,1,0,2,1,3,0,0,11.6,1,0.391,0.26,1.293,1.955,1.3,1.736,1.0,2,5,13,17,21
942,4,4,2,STANDARD,3,1,2,1,3,1,0,10.8,1.75,0.478,0.388,1.389,2.39,1.94,2.23,2.0,1,6,8,17,22
942,5,1,1,STANDARD,1,0,2,0,4,0,0,15.4,0,0.263,0.2,0.974,1.315,1.0,1.315,1.0,3,6,22,22,24
942,5,2,2,STANDARD,1,1,2,1,3,1,1,9.2,1.75,0.45,0.335,1.63,2.25,1.675,2.23,2.0,2,7,10,13,14
942,5,3,1,STANDARD,1,0,1,0,3,1,0,11.4,0.75,0.342,0.225,1.316,1.71,1.125,0.591,1.0,5,8,11,14,19
942,5,4,2,STANDARD,2,1,2,1,4,0,0,11.4,1,0.374,0.305,1.316,1.87,1.525,1.736,1.0,1,4,16,17,19
942,6,1,1,STANDARD,2,0,3,1,3,0,0,8.8,2.25,0.518,0.335,1.705,2.59,1.675,2.849,2.0,2,5,7,13,17
942,6,2,2,STANDARD,2,1,2,0,4,2,0,7.8,0.75,0.465,0.389,1.923,2.325,1.945,1.877,2.0,4,6,8,10,11
942,6,3,1,STANDARD,1,0,1,1,4,0,1,16.0,1,0.228,0.211,0.938,1.14,1.055,0.519,1.0,1,14,19,22,24
942,6,4,2,STANDARD,0,1,1,0,3,0,0,14.0,0,0.263,0.15,1.071,1.315,0.75,0.098,0.0,3,11,16,19,21
942,7,1,1,STANDARD,1,0,1,0,4,1,0,11.6,0.75,0.288,0.235,1.293,1.44,1.175,0.591,1.0,3,8,14,16,17
942,7,2,2,STANDARD,2,1,2,1,4,0,0,10.2,1,0.398,0.32,1.471,1.99,1.6,1.736,1.0,1,7,11,13,19
942,7,3,1,STANDARD,0,0,1,1,4,0,0,16.2,1,0.179,0.159,0.926,0.895,0.795,0.519,1.0,2,17,19,21,22
942,7,4,2,STANDARD,2,1,3,0,2,0,1,8.0,2.25,0.616,0.322,1.875,3.08,1.61,2.427,2.0,4,5,6,11,14
942,8,1,1,STANDARD,1,0,2,1,3,0,1,11.8,1,0.38,0.25,1.271,1.9,1.25,1.736,1.0,2,5,14,19,19
942,8,2,2,STANDARD,3,1,2,1,3,0,0,9.0,1,0.48,0.329,1.667,2.4,1.645,1.736,2.0,1,6,11,13,14
942,8,3,1,STANDARD,1,0,1,0,3,1,0,13.4,0.75,0.314,0.228,1.119,1.57,1.14,0.591,1.0,3,10,11,21,22
942,8,4,2,STANDARD,0,1,1,0,4,1,0,15.6,0.75,0.199,0.186,0.962,0.995,0.93,0.591,0.0,7,8,17,22,24
943,1,1,1,STANDARD,1,1,2,1,4,1,0,9.4,1.75,0.444,0.39,1.596,2.22,1.95,2.23,2.0,1,6,10,11,19
943,1,2,2,STANDARD,0,0,0,0,3,0,1,17.2,0,0.066,0.021,0.872,0.33,0.105,0.098,0.0,14,14,17,17,24
943,1,3,1,STANDARD,3,1,3,1,3,1,0,7.0,3.0,0.634,0.474,2.143,3.17,2.37,3.343,3.0,2,4,5,8,16
943,1,4,2,STANDARD,1,0,2,0,3,0,0,13.0,0,0.356,0.22,1.154,1.78,1.1,1.315,1.0,3,7,11,22,22
943,2,1,1,STANDARD,2,1,3,1,3,0,0,10.4,2.25,0.543,0.379,1.442,2.715,1.895,2.849,2.0,1,4,6,19,22
943,2,2,2,STANDARD,1,0,1,0,4,1,0,11.0,0.75,0.308,0.247,1.364,1.54,1.235,0.591,1.0,3,8,13,14,17
943,2,3,1,STANDARD,1,1,2,1,4,0,1,12.2,1,0.354,0.267,1.23,1.77,1.335,1.736,1.0,2,5,11,21,22
943,2,4,2,STANDARD,1,0,0,0,2,1,0,13.8,1.75,0.189,0.141,1.087,0.945,0.705,0.591,0.0,8,11,14,17,19
943,3,1,1,STANDARD,3,1,2,2,3,0,0,11.4,1,0.504,0.428,1.316,2.52,2.14,1.736,2.0,1,2,11,21,22
943,3,2,2,STANDARD,0,0,1,0,4,1,0,15.2,0.75,0.206,0.189,0.987,1.03,0.945,0.591,0.0,6,8,19,19,24
943,3,3,1,STANDARD,2,1,1,0,3,1,0,12.6,0.75,0.323,0.22,1.19,1.615,1.1,0.591,1.0,5,8,11,17,22
943,3,4,2,STANDARD,0,0,2,0,3,0,1,10.6,0,0.371,0.221,1.415,1.855,1.105,1.315,1.0,3,7,13,14,16
943,4,1,1,STANDARD,1,1,2,0,3,1,1,10.6,0.75,0.423,0.303,1.415,2.115,1.515,1.315,1.0,3,7,10,11,22
943,4,2,2,STANDARD,1,0,2,0,4,2,0,8.2,0.75,0.47,0.406,1.829,2.35,2.03,1.877,2.0,4,5,8,8,16
943,4,3,1,STANDARD,1,1,1,1,4,0,0,14.0,1,0.242,0.214,1.071,1.21,1.07,0.519,1.0,1,14,17,17,21
943,4,4,2,STANDARD,2,0,2,1,3,0,0,12.0,1,0.367,0.243,1.25,1.835,1.215,1.736,1.0,2,6,14,19,19
943,5,1,1,STANDARD,2,1,2,0,3,0,0,12.6,0,0.35,0.21,1.19,1.75,1.05,1.315,1.0,3,6,14,16,24
943,5,2,2,STANDARD,1,0,2,1,3,1,1,10.0,1.75,0.475,0.352,1.5,2.375,1.76,2.23,2.0,2,5,8,14,21
943,5,3,1,STANDARD,1,1,2,0,3,0,0,13.4,0,0.301,0.179,1.119,1.505,0.895,1.315,1.0,4,7,17,17,22
943,5,4,2,STANDARD,1,0,1,1,4,0,0,13.2,1,0.289,0.245,1.136,1.445,1.225,0.519,1.0,1,11,13,19,22
943,6,1,1,STANDARD,2,1,2,1,3,1,0,10.0,1.75,0.48,0.359,1.5,2.4,1.795,2.23,2.0,2,7,8,11,22
943,6,2,2,STANDARD,0,0,0,0,3,0,0,16.4,0,0.103,0.042,0.915,0.515,0.21,0.098,0.0,11,14,14,21,22
943,6,3,1,STANDARD,2,1,2,0,3,1,1,10.8,0.75,0.445,0.319,1.389,2.225,1.595,1.315,2.0,3,6,8,13,24
943,6,4,2,STANDARD,1,0,1,1,4,1,0,12.8,1.75,0.287,0.29,1.172,1.435,1.45,1.506,1.0,1,10,17,17,19
943,7,1,1,STANDARD,2,1,2,1,3,1,0,9.2,1.75,0.542,0.435,1.63,2.71,2.175,2.23,2.0,2,3,8,11,22
943,7,2,2,STANDARD,0,0,1,0,4,0,0,17.0,0,0.11,0.085,0.882,0.55,0.425,0.098,0.0,7,16,19,19,24
943,7,3,1,STANDARD,2,1,1,0,4,2,0,10.2,0.75,0.34,0.302,1.471,1.7,1.51,1.153,1.0,5,8,10,11,17
943,7,4,2,STANDARD,1,0,2,1,4,0,1,12.8,1,0.345,0.29,1.172,1.725,1.45,1.736,1.0,1,6,14,21,22
944,1,1,1,STANDARD,2,1,2,1,3,1,0,10.0,1.75,0.513,0.406,1.5,2.565,2.03,2.23,2.0,1,4,8,16,21
944,1,2,2,STANDARD,3,0,2,0,3,2,1,7.4,0.75,0.546,0.417,2.027,2.73,2.085,1.877,2.0,3,5,8,10,11
944,1,3,1,STANDARD,0,1,1,1,3,0,0,14.8,1,0.253,0.165,1.014,1.265,0.825,0.519,1.0,2,14,17,19,22
944,1,4,2,STANDARD,0,0,1,0,4,0,0,16.8,0,0.124,0.088,0.893,0.62,0.44,0.098,0.0,7,14,17,22,24
944,2,1,1,STANDARD,0,1,2,0,4,0,0,11.4,0,0.283,0.192,1.316,1.415,0.96,1.315,1.0,6,7,11,16,17
944,2,2,2,STANDARD,0,0,1,0,4,0,0,18.4,0,0.144,0.122,0.815,0.72,0.61,0.098,0.0,3,21,22,22,24
944,2,3,1,STANDARD,0,1,1,0,4,0,1,12.2,0,0.238,0.147,1.23,1.19,0.735,0.098,0.0,4,11,13,14,19
944,2,4,2,STANDARD,5,0,3,2,3,2,0,5.2,3.0,0.773,0.674,2.885,3.865,3.37,3.343,5.0,1,2,5,8,10
944,3,1,1,STANDARD,0,1,1,0,4,1,0,11.8,0.75,0.259,0.204,1.271,1.295,1.02,0.591,0.0,5,10,11,14,19
944,3,2,2,STANDARD,1,0,2,0,3,0,0,11.0,0,0.41,0.265,1.364,2.05,1.325,1.315,1.0,3,4,11,16,21
944,3,3,1,STANDARD,2,1,1,0,4,1,0,12.8,0.75,0.248,0.205,1.172,1.24,1.025,0.591,0.0,7,8,13,14,22
944,3,4,2,STANDARD,2,0,2,1,3,1,1,10.8,1.75,0.478,0.388,1.389,2.39,1.94,2.23,2.0,1,6,8,17,22
944,4,1,1,STANDARD,3,1,3,1,3,1,1,7.0,3.0,0.619,0.475,2.143,3.095,2.375,3.343,3.0,2,3,6,10,14
944,4,2,2,STANDARD,1,0,1,1,4,0,0,13.8,1,0.243,0.215,1.087,1.215,1.075,0.519,1.0,1,14,16,19,19
944,4,3,1,STANDARD,0,1,1,0,4,0,0,15.6,0,0.174,0.118,0.962,0.87,0.59,0.098,0.0,5,11,17,21,24
944,4,4,2,STANDARD,1,0,0,0,3,2,0,12.4,0.75,0.286,0.251,1.21,1.43,1.255,1.153,1.0,8,8,11,13,22
944,5,1,1,STANDARD,0,1,1,0,4,0,0,14.6,0,0.18,0.119,1.027,0.9,0.595,0.098,0.0,5,11,16,19,22
944,5,2,2,STANDARD,1,0,0,0,3,1,1,17.0,0.75,0.136,0.125,0.882,0.68,0.625,0.591,0.0,8,13,19,21,24
944,5,3,1,STANDARD,2,1,3,1,3,1,0,6.6,3.0,0.636,0.49,2.273,3.18,2.45,3.343,3.0,2,3,7,10,11
944,5,4,2,STANDARD,2,0,2,1,3,0,0,11.6,1,0.433,0.307,1.293,2.165,1.535,1.736,2.0,1,4,14,17,22
944,6,1,1,STANDARD,0,1,1,0,4,1,0,14.8,0.75,0.211,0.19,1.014,1.055,0.95,0.591,0.0,6,8,17,19,24
944,6,2,2,STANDARD,2,0,2,2,4,0,0,12.0,1,0.425,0.409,1.25,2.125,2.045,1.736,2.0,1,2,14,21,22
944,6,3,1,STANDARD,1,1,1,0,3,1,1,13.6,0.75,0.253,0.181,1.103,1.265,0.905,0.591,0.0,7,10,13,16,22
944,6,4,2,STANDARD,2,0,3,0,2,1,0,6.8,3.0,0.712,0.462,2.206,3.56,2.31,2.427,3.0,3,4,5,8,14
944,7,1,1,STANDARD,2,1,2,2,3,0,0,12.2,1,0.462,0.405,1.23,2.31,2.025,1.736,2.0,1,2,17,19,22
944,7,2,2,STANDARD,1,0,2,0,3,0,0,10.8,0,0.369,0.213,1.389,1.845,1.065,1.315,1.0,6,7,11,11,19
944,7,3,1,STANDARD,1,1,1,0,4,1,0,14.2,0.75,0.25,0.211,1.056,1.25,1.055,0.591,1.0,4,8,14,21,24
944,7,4,2,STANDARD,1,0,1,0,4,2,1,11.8,0.75,0.323,0.309,1.271,1.615,1.545,1.153,1.0,3,8,10,16,22
944,8,1,1,STANDARD,1,1,0,0,3,2,1,13.0,0.75,0.245,0.221,1.154,1.225,1.105,1.153,1.0,8,10,11,14,22
944,8,2,2,STANDARD,1,0,1,0,3,1,0,12.2,0.75,0.329,0.233,1.23,1.645,1.165,0.591,1.0,3,8,14,17,19
944,8,3,1,STANDARD,0,1,2,0,4,0,0,13.2,0,0.274,0.191,1.136,1.37,0.955,1.315,1.0,5,7,11,21,22
944,8,4,2,STANDARD,3,0,3,1,3,0,0,9.2,2.25,0.556,0.382,1.63,2.78,1.91,2.849,2.0,1,4,6,16,19
944,9,1,1,STANDARD,2,1,1,0,4,2,0,12.2,0.75,0.269,0.268,1.23,1.345,1.34,1.153,1.0,7,8,10,17,19
944,9,2,2,STANDARD,0,0,0,0,3,0,1,16.4,0,0.094,0.039,0.915,0.47,0.195,0.098,0.0,11,14,16,19,22
944,9,3,1,STANDARD,2,1,2,1,3,0,0,13.6,1,0.362,0.242,1.103,1.81,1.21,1.736,1.0,2,6,14,22,24
944,9,4,2,STANDARD,1,0,1,0,3,1,0,12.4,0.75,0.334,0.242,1.21,1.67,1.21,0.591,1.0,3,8,13,17,21
944,10,1,1,STANDARD,0,1,0,0,2,1,0,15.6,1.75,0.141,0.117,0.962,0.705,0.585,0.591,0.0,8,14,17,17,22
944,10,2,2,STANDARD,2,0,3,0,2,1,0,8.8,3.0,0.577,0.348,1.705,2.885,1.74,2.427,2.0,5,6,7,10,16
944,10,3,1,STANDARD,3,1,3,2,2,0,1,10.2,3.25,0.741,0.603,1.471,3.705,3.015,2.849,3.0,1,2,3,21,24
944,10,4,2,STANDARD,0,0,0,0,2,1,0,12.6,1.75,0.235,0.164,1.19,1.175,0.82,0.591,0.0,8,11,11,14,19
944,11,1,1,STANDARD,2,1,2,1,3,0,0,8.6,1,0.502,0.338,1.744,2.51,1.69,1.736,2.0,1,6,11,11,14
944,11,2,2,STANDARD,0,0,0,0,2,2,0,13.2,1.75,0.236,0.22,1.136,1.18,1.1,1.153,1.0,8,8,14,17,19
944,11,3,1,STANDARD,3,1,3,0,2,0,0,8.6,2.25,0.605,0.331,1.744,3.025,1.655,2.427,2.0,3,4,7,13,16
944,11,4,2,STANDARD,0,0,0,0,2,1,1,18.8,1.75,0.076,0.09,0.798,0.38,0.45,0.591,0.0,10,17,21,22,24
944,12,1,1,STANDARD,3,1,3,0,3,0,1,8.0,1.25,0.54,0.338,1.875,2.7,1.69,2.427,2.0,3,4,6,13,14
944,12,2,2,STANDARD,0,0,1,0,4,0,0,15.6,0,0.157,0.108,0.962,0.785,0.54,0.098,0.0,7,11,16,22,22
944,12,3,1,STANDARD,1,1,1,0,4,2,0,12.2,0.75,0.302,0.283,1.23,1.51,1.415,1.153,1.0,5,8,10,14,24
944,12,4,2,STANDARD,1,0,1,1,3,0,0,13.2,1,0.29,0.185,1.136,1.45,0.925,0.519,1.0,2,11,17,17,19
944,13,1,1,STANDARD,1,1,2,0,4,0,0,11.2,0,0.331,0.219,1.339,1.655,1.095,1.315,1.0,4,6,11,13,22
944,13,2,2,STANDARD,0,0,1,0,3,1,1,11.8,0.75,0.334,0.234,1.271,1.67,1.17,0.591,1.0,3,8,14,17,17
944,13,3,1,STANDARD,3,1,2,1,3,0,0,12.4,1,0.437,0.315,1.21,2.185,1.575,1.736,2.0,1,5,11,21,24
944,13,4,2,STANDARD,1,0,1,1,4,1,0,13.8,1.75,0.25,0.242,1.087,1.25,1.21,1.506,1.0,2,10,16,19,22
945,1,1,1,STANDARD,2,1,2,2,3,0,0,11.6,1,0.504,0.427,1.293,2.52,2.135,1.736,2.0,1,2,11,22,22
945,1,2,2,STANDARD,1,0,1,0,4,2,1,12.0,0.75,0.309,0.293,1.25,1.545,1.465,1.153,1.0,6,8,8,17,21
